session_id,survey_id,annotator_id,evaluator_gender,evaluator_age,clip_id,display_order,speaker_id,speaker_sex,sentence_num,model_name,is_cloned,humanlike,customer_service,native_english,authoritative,warm,trust,intimate_convo
session_022,survey_147,annotator_120,Man,,clip_2211,4,speaker_079,Female,5,coqui_xtts,1,3,2,3,3,2,3,2
session_022,survey_147,annotator_120,Man,,clip_1539,5,speaker_069,Female,8,coqui_xtts,1,3,3,4,1,2,3,3
session_022,survey_147,annotator_120,Man,,clip_2125,6,speaker_012,Female,2,coqui_xtts,1,1,1,3,2,3,3,2
session_022,survey_147,annotator_120,Man,,clip_1586,7,speaker_078,Female,9,coqui_xtts,0,3,4,3,2,4,2,4
session_022,survey_147,annotator_120,Man,,clip_1587,8,speaker_078,Female,9,coqui_xtts,1,3,3,4,3,2,4,2
session_022,survey_147,annotator_120,Man,,clip_1295,9,speaker_028,Female,6,coqui_xtts,1,3,2,4,3,3,4,3
session_022,survey_147,annotator_120,Man,,clip_1820,10,speaker_079,Female,5,coqui_xtts,0,3,2,4,3,2,3,2
session_022,survey_147,annotator_120,Man,,clip_1538,11,speaker_069,Female,8,coqui_xtts,0,3,3,4,3,3,4,2
session_022,survey_147,annotator_120,Man,,clip_1566,12,speaker_074,Female,3,coqui_xtts,0,3,4,3,2,4,4,3
session_022,survey_147,annotator_120,Man,,clip_1574,13,speaker_076,Female,7,coqui_xtts,0,1,2,3,3,4,2,2
session_022,survey_147,annotator_120,Man,,clip_1523,14,speaker_064,Female,3,coqui_xtts,1,4,3,5,4,3,4,3
session_022,survey_147,annotator_120,Man,,clip_1444,15,speaker_049,Female,6,coqui_xtts,0,4,3,3,4,4,3,2
session_022,survey_147,annotator_120,Man,,clip_1294,16,speaker_028,Female,6,coqui_xtts,0,2,3,4,3,4,3,4
session_022,survey_147,annotator_120,Man,,clip_1692,17,speaker_012,Female,2,coqui_xtts,0,1,1,1,2,2,3,2
session_022,survey_147,annotator_120,Man,,clip_1445,18,speaker_049,Female,6,coqui_xtts,1,3,2,4,3,2,2,3
session_022,survey_147,annotator_120,Man,,clip_1567,19,speaker_074,Female,3,coqui_xtts,1,3,2,4,3,4,4,3
session_025,survey_023,annotator_177,Man,,clip_0995,1,speaker_064,Female,7,chatterbox,1,2,4,5,4,3,2,1
session_022,survey_147,annotator_120,Man,,clip_1575,20,speaker_076,Female,7,coqui_xtts,1,3,2,1,4,3,4,3
session_025,survey_023,annotator_177,Man,,clip_0994,2,speaker_064,Female,7,chatterbox,0,1,1,1,1,1,1,1
session_028,survey_105,annotator_169,Woman,,clip_0965,1,speaker_058,Male,9,chatterbox,1,3,3,3,3,3,3,3
session_025,survey_023,annotator_177,Man,,clip_0989,3,speaker_064,Female,2,chatterbox,1,4,1,3,5,1,1,1
session_028,survey_105,annotator_169,Woman,,clip_0628,2,speaker_005,Male,9,chatterbox,1,2,2,2,2,2,2,2
session_028,survey_105,annotator_169,Woman,,clip_0672,3,speaker_013,Male,4,chatterbox,1,3,3,3,4,3,3,3
session_026,survey_073,annotator_173,Man,,clip_1323,8,speaker_030,Male,8,coqui_xtts,1,1,1,1,1,2,1,1
session_028,survey_105,annotator_169,Woman,,clip_0671,4,speaker_013,Male,4,chatterbox,0,3,3,3,3,3,3,3
session_025,survey_023,annotator_177,Man,,clip_1034,4,speaker_074,Female,7,chatterbox,0,1,2,1,1,4,1,1
session_023,survey_175,annotator_051,Woman,,clip_1997,14,speaker_055,Female,5,elevenlabs,1,5,4,5,4,4,4,4
session_028,survey_105,annotator_169,Woman,,clip_1763,5,speaker_075,Male,3,chatterbox,0,2,2,2,2,2,3,3
session_025,survey_023,annotator_177,Man,,clip_0714,5,speaker_021,Female,3,chatterbox,0,1,3,1,1,4,1,1
session_028,survey_105,annotator_169,Woman,,clip_0797,6,speaker_033,Male,4,chatterbox,1,3,2,2,2,2,2,2
session_023,survey_175,annotator_051,Woman,,clip_1946,15,speaker_012,Female,4,elevenlabs,1,5,4,5,4,4,4,4
session_028,survey_105,annotator_169,Woman,,clip_0981,7,speaker_060,Male,9,chatterbox,1,3,3,3,3,4,3,2
session_025,survey_023,annotator_177,Man,,clip_0983,6,speaker_061,Female,2,chatterbox,1,3,4,1,3,3,2,2
session_026,survey_073,annotator_173,Man,,clip_1322,12,speaker_030,Male,8,coqui_xtts,0,1,1,1,1,1,1,1
session_028,survey_105,annotator_169,Woman,,clip_0722,8,speaker_022,Male,8,chatterbox,0,2,3,2,2,2,3,2
session_025,survey_023,annotator_177,Man,,clip_1035,7,speaker_074,Female,7,chatterbox,1,1,4,2,3,2,2,2
session_028,survey_105,annotator_169,Woman,,clip_0825,9,speaker_037,Male,9,chatterbox,1,2,2,3,2,2,2,3
session_025,survey_023,annotator_177,Man,,clip_0911,8,speaker_050,Female,4,chatterbox,1,3,4,1,2,4,2,2
session_023,survey_175,annotator_051,Woman,,clip_0113,19,speaker_014,Female,7,elevenlabs,0,2,2,2,3,3,2,2
session_028,survey_105,annotator_169,Woman,,clip_0635,10,speaker_008,Male,8,chatterbox,0,2,3,2,3,3,3,2
session_025,survey_023,annotator_177,Man,,clip_0988,9,speaker_064,Female,2,chatterbox,0,1,1,1,1,1,1,1
session_026,survey_073,annotator_173,Man,,clip_1342,16,speaker_033,Male,8,coqui_xtts,0,2,1,1,1,1,1,1
session_028,survey_105,annotator_169,Woman,,clip_0796,11,speaker_033,Male,4,chatterbox,0,3,3,3,3,3,3,2
session_025,survey_023,annotator_177,Man,,clip_0752,10,speaker_028,Female,2,chatterbox,0,1,1,1,1,1,1,1
session_025,survey_023,annotator_177,Man,,clip_0982,11,speaker_061,Female,2,chatterbox,0,2,2,1,2,2,1,1
session_024,survey_017,annotator_150,Woman,,clip_0203,12,speaker_026,Male,5,elevenlabs,0,4,1,4,1,2,2,3
session_028,survey_105,annotator_169,Woman,,clip_2105,12,speaker_075,Male,3,chatterbox,1,3,3,2,3,3,3,2
session_025,survey_023,annotator_177,Man,,clip_1658,12,speaker_012,Female,1,chatterbox,0,1,1,1,1,1,1,1
session_029,survey_007,annotator_105,Woman,,clip_0532,1,speaker_064,Female,6,elevenlabs,1,4,4,5,5,3,4,4
session_024,survey_017,annotator_150,Woman,,clip_0312,14,speaker_037,Male,1,elevenlabs,1,4,1,5,1,2,2,2
session_029,survey_007,annotator_105,Woman,,clip_0453,2,speaker_056,Female,2,elevenlabs,0,5,3,4,2,4,2,3
session_028,survey_105,annotator_169,Woman,,clip_0723,13,speaker_022,Male,8,chatterbox,1,3,3,3,3,3,3,3
session_025,survey_023,annotator_177,Man,,clip_2040,13,speaker_012,Female,1,chatterbox,1,3,4,4,3,2,2,2
session_028,survey_105,annotator_169,Woman,,clip_0636,14,speaker_008,Male,8,chatterbox,1,3,3,2,3,3,3,2
session_025,survey_023,annotator_177,Man,,clip_1844,14,speaker_066,Female,6,chatterbox,0,1,1,1,1,1,1,1
session_029,survey_007,annotator_105,Woman,,clip_0335,3,speaker_040,Female,8,elevenlabs,0,3,4,2,2,3,3,3
session_024,survey_017,annotator_150,Woman,,clip_0042,16,speaker_005,Male,4,elevenlabs,1,5,1,5,1,1,2,1
session_029,survey_007,annotator_105,Woman,,clip_1962,5,speaker_020,Female,1,elevenlabs,1,5,4,5,4,4,4,4
session_029,survey_007,annotator_105,Woman,,clip_1676,6,speaker_055,Female,1,elevenlabs,0,3,2,2,2,2,3,2
session_029,survey_007,annotator_105,Woman,,clip_1733,7,speaker_020,Female,3,elevenlabs,0,4,3,4,3,4,3,3
session_028,survey_105,annotator_169,Woman,,clip_0751,15,speaker_026,Male,7,chatterbox,1,3,3,3,3,3,3,2
session_029,survey_007,annotator_105,Woman,,clip_0336,9,speaker_040,Female,8,elevenlabs,1,4,3,3,4,3,3,2
session_028,survey_105,annotator_169,Woman,,clip_0750,16,speaker_026,Male,7,chatterbox,0,2,2,3,3,3,3,3
session_028,survey_105,annotator_169,Woman,,clip_0980,17,speaker_060,Male,9,chatterbox,0,2,3,3,2,3,3,3
session_029,survey_007,annotator_105,Woman,,clip_2026,11,speaker_068,Female,8,elevenlabs,1,5,4,5,2,4,3,4
session_025,survey_023,annotator_177,Man,,clip_0874,19,speaker_047,Female,3,chatterbox,0,1,2,4,3,1,1,1
session_028,survey_105,annotator_169,Woman,,clip_0627,18,speaker_005,Male,9,chatterbox,0,2,2,2,3,2,3,3
session_028,survey_105,annotator_169,Woman,,clip_0824,19,speaker_037,Male,9,chatterbox,0,3,3,3,3,3,3,2
session_025,survey_023,annotator_177,Man,,clip_2093,20,speaker_066,Female,6,chatterbox,1,1,1,2,2,2,1,1
session_029,survey_007,annotator_105,Woman,,clip_2001,15,speaker_062,Female,4,elevenlabs,1,2,5,5,5,3,4,3
session_029,survey_007,annotator_105,Woman,,clip_0321,16,speaker_039,Female,7,elevenlabs,0,3,2,2,3,2,3,2
session_029,survey_007,annotator_105,Woman,,clip_1900,18,speaker_068,Female,8,elevenlabs,0,3,2,4,3,3,3,3
session_029,survey_007,annotator_105,Woman,,clip_1783,20,speaker_062,Female,4,elevenlabs,0,1,1,1,2,2,1,1
session_011,survey_223,annotator_151,Man,,clip_1673,6,speaker_051,Female,1,coqui_xtts,0,4,4,4,2,3,3,3
session_009,survey_060,annotator_080,Man,,clip_0606,5,speaker_002,Male,6,chatterbox,1,1,3,3,2,3,3,1
session_012,survey_173,annotator_065,Woman,,clip_0472,2,speaker_057,Male,5,elevenlabs,1,4,2,4,3,3,3,2
session_003,survey_225,annotator_149,Woman,,clip_1719,18,speaker_068,Female,2,chatterbox,0,3,2,4,2,1,1,1
session_012,survey_173,annotator_065,Woman,,clip_0276,3,speaker_034,Male,4,elevenlabs,1,3,2,4,2,2,3,2
session_003,survey_225,annotator_149,Woman,,clip_0732,19,speaker_024,Female,3,chatterbox,0,2,2,1,1,1,1,1
session_011,survey_223,annotator_151,Man,,clip_2162,9,speaker_041,Female,1,coqui_xtts,1,5,5,5,1,3,4,4
session_006,survey_192,annotator_055,Woman,,clip_0569,9,speaker_072,Female,8,elevenlabs,0,3,1,4,2,3,3,3
session_012,survey_173,annotator_065,Woman,,clip_2013,6,speaker_065,Male,5,elevenlabs,1,1,2,3,1,2,2,2
session_016,survey_020,annotator_035,Woman,,clip_1324,19,speaker_031,Male,3,coqui_xtts,0,5,1,2,3,2,2,2
session_006,survey_192,annotator_055,Woman,,clip_0182,10,speaker_024,Female,8,elevenlabs,1,3,2,5,3,4,4,3
session_012,survey_173,annotator_065,Woman,,clip_0471,8,speaker_057,Male,5,elevenlabs,0,2,3,4,2,3,3,2
session_014,survey_099,annotator_120,Man,,clip_2028,1,speaker_068,Female,1,elevenlabs,1,4,3,4,3,4,2,4
session_006,survey_192,annotator_055,Woman,,clip_0323,11,speaker_039,Female,8,elevenlabs,0,1,4,2,1,1,2,2
session_010,survey_220,annotator_118,Man,,clip_0663,1,speaker_011,Male,4,chatterbox,0,2,3,2,1,4,4,3
session_015,survey_104,annotator_054,Woman,,clip_0769,1,speaker_030,Male,2,chatterbox,1,2,3,4,3,3,4,4
session_012,survey_173,annotator_065,Woman,,clip_1801,12,speaker_035,Male,5,elevenlabs,0,2,2,3,2,2,2,2
session_012,survey_173,annotator_065,Woman,,clip_1810,13,speaker_065,Male,5,elevenlabs,0,3,3,3,2,2,2,2
session_015,survey_104,annotator_054,Woman,,clip_2117,2,speaker_080,Male,1,chatterbox,1,4,4,4,3,2,3,3
session_014,survey_099,annotator_120,Man,,clip_1749,2,speaker_055,Female,3,elevenlabs,0,4,2,2,3,2,3,2
session_011,survey_223,annotator_151,Man,,clip_1546,12,speaker_070,Female,5,coqui_xtts,0,4,1,1,2,2,1,1
session_006,survey_192,annotator_055,Woman,,clip_0518,13,speaker_061,Female,3,elevenlabs,1,1,4,4,4,1,4,1
session_012,survey_173,annotator_065,Woman,,clip_0084,15,speaker_010,Male,7,elevenlabs,1,4,3,4,4,2,3,3
session_014,survey_099,annotator_120,Man,,clip_0466,3,speaker_056,Female,1,elevenlabs,1,4,3,2,4,3,4,3
session_010,survey_220,annotator_118,Man,,clip_0684,6,speaker_015,Male,5,chatterbox,1,2,3,2,4,3,3,3
session_001,survey_088,annotator_165,Man,,clip_2084,10,speaker_063,Male,5,chatterbox,1,4,5,5,2,3,2,1
session_014,survey_099,annotator_120,Man,,clip_0336,4,speaker_040,Female,8,elevenlabs,1,3,3,2,4,3,4,4
session_011,survey_223,annotator_151,Man,,clip_1459,14,speaker_052,Female,2,coqui_xtts,1,5,5,4,1,4,4,4
session_015,survey_104,annotator_054,Woman,,clip_0667,3,speaker_011,Male,9,chatterbox,0,2,3,3,2,2,3,3
session_001,survey_088,annotator_165,Man,,clip_2085,11,speaker_063,Male,7,chatterbox,1,4,3,4,1,2,3,1
session_012,survey_173,annotator_065,Woman,,clip_0411,18,speaker_048,Male,1,elevenlabs,0,3,2,4,3,2,3,3
session_001,survey_088,annotator_165,Man,,clip_2068,12,speaker_038,Male,8,chatterbox,1,1,1,2,1,1,1,1
session_012,survey_173,annotator_065,Woman,,clip_0006,19,speaker_001,Male,6,elevenlabs,1,3,2,4,3,2,3,3
session_014,survey_099,annotator_120,Man,,clip_1733,5,speaker_020,Female,3,elevenlabs,0,1,3,2,1,2,3,3
session_015,survey_104,annotator_054,Woman,,clip_0967,4,speaker_058,Male,1,chatterbox,1,2,3,4,2,3,2,2
session_001,survey_088,annotator_165,Man,,clip_0716,13,speaker_022,Male,5,chatterbox,0,1,1,1,1,1,1,1
session_012,survey_173,annotator_065,Woman,,clip_0005,20,speaker_001,Male,6,elevenlabs,0,1,1,2,1,1,2,1
session_014,survey_099,annotator_120,Man,,clip_0335,6,speaker_040,Female,8,elevenlabs,0,2,3,2,4,2,2,3
session_006,survey_192,annotator_055,Woman,,clip_0448,16,speaker_053,Female,8,elevenlabs,1,3,2,3,2,3,2,3
session_014,survey_099,annotator_120,Man,,clip_1995,7,speaker_055,Female,3,elevenlabs,1,4,3,2,3,3,4,3
session_010,survey_220,annotator_118,Man,,clip_0776,9,speaker_030,Male,1,chatterbox,0,3,2,4,3,2,4,3
session_014,survey_099,annotator_120,Man,,clip_0521,8,speaker_061,Female,6,elevenlabs,0,3,2,4,3,4,2,4
session_015,survey_104,annotator_054,Woman,,clip_0668,5,speaker_011,Male,9,chatterbox,1,4,4,5,3,3,3,3
session_004,survey_182,annotator_072,Woman,,clip_1095,16,speaker_086,Male,8,chatterbox,0,1,1,1,1,1,1,1
session_018,survey_184,annotator_083,Woman,,clip_2154,1,speaker_035,Male,1,coqui_xtts,1,4,2,5,2,1,4,4
session_017,survey_010,annotator_027,Woman,,clip_2042,2,speaker_019,Male,5,chatterbox,1,3,2,4,4,4,3,2
session_018,survey_184,annotator_083,Woman,,clip_1244,2,speaker_018,Male,4,coqui_xtts,0,2,2,3,3,4,4,5
session_015,survey_104,annotator_054,Woman,,clip_2096,7,speaker_067,Male,9,chatterbox,1,2,1,2,3,3,3,3
session_014,survey_099,annotator_120,Man,,clip_0413,9,speaker_049,Female,3,elevenlabs,0,4,3,2,4,3,2,3
session_018,survey_184,annotator_083,Woman,,clip_1359,3,speaker_034,Male,1,coqui_xtts,1,3,1,3,3,3,2,2
session_017,survey_010,annotator_027,Woman,,clip_0662,5,speaker_011,Male,3,chatterbox,1,2,1,3,1,1,3,1
session_014,survey_099,annotator_120,Man,,clip_1682,10,speaker_068,Female,1,elevenlabs,0,2,3,4,2,1,3,2
session_014,survey_099,annotator_120,Man,,clip_1956,11,speaker_020,Female,3,elevenlabs,1,3,2,1,3,4,2,3
session_015,survey_104,annotator_054,Woman,,clip_0768,9,speaker_030,Male,2,chatterbox,0,1,2,2,3,2,2,2
session_016,survey_020,annotator_035,Woman,,clip_1116,4,speaker_003,Male,5,coqui_xtts,1,5,3,5,2,1,2,1
session_018,survey_184,annotator_083,Woman,,clip_1347,5,speaker_033,Male,1,coqui_xtts,1,2,1,4,2,2,2,2
session_015,survey_104,annotator_054,Woman,,clip_2041,10,speaker_019,Male,2,chatterbox,1,3,2,4,3,2,3,3
session_017,survey_010,annotator_027,Woman,,clip_0618,8,speaker_004,Male,5,chatterbox,1,3,3,3,2,1,2,1
session_014,survey_099,annotator_120,Man,,clip_0389,13,speaker_047,Female,2,elevenlabs,0,4,3,1,4,3,3,4
session_015,survey_104,annotator_054,Woman,,clip_2104,11,speaker_075,Male,2,chatterbox,1,2,3,3,4,2,2,3
session_017,survey_010,annotator_027,Woman,,clip_1085,9,speaker_085,Male,2,chatterbox,1,4,1,1,2,2,3,2
session_015,survey_104,annotator_054,Woman,,clip_0971,12,speaker_059,Male,3,chatterbox,1,3,3,4,3,3,3,3
session_014,survey_099,annotator_120,Man,,clip_0390,14,speaker_047,Female,2,elevenlabs,1,4,3,2,4,3,2,4
session_017,survey_010,annotator_027,Woman,,clip_1090,10,speaker_085,Male,8,chatterbox,0,2,1,1,2,1,1,1
session_018,survey_184,annotator_083,Woman,,clip_2183,9,speaker_065,Male,5,coqui_xtts,1,4,1,5,2,4,3,4
session_017,survey_010,annotator_027,Woman,,clip_1797,11,speaker_019,Male,5,chatterbox,0,2,1,3,1,1,2,1
session_016,survey_020,annotator_035,Woman,,clip_1592,7,speaker_081,Male,4,coqui_xtts,0,5,5,4,5,3,4,4
session_017,survey_010,annotator_027,Woman,,clip_1091,12,speaker_085,Male,8,chatterbox,1,3,2,3,2,2,1,1
session_016,survey_020,annotator_035,Woman,,clip_1590,8,speaker_081,Male,3,coqui_xtts,0,5,4,4,4,4,4,4
session_018,survey_184,annotator_083,Woman,,clip_1603,11,speaker_081,Male,9,coqui_xtts,1,3,1,4,4,3,2,3
session_017,survey_010,annotator_027,Woman,,clip_0748,13,speaker_026,Male,6,chatterbox,0,2,2,3,1,1,2,2
session_015,survey_104,annotator_054,Woman,,clip_1689,15,speaker_080,Male,1,chatterbox,0,4,3,2,3,3,3,3
session_018,survey_184,annotator_083,Woman,,clip_1175,12,speaker_011,Male,6,coqui_xtts,1,2,1,2,3,2,1,2
session_016,survey_020,annotator_035,Woman,,clip_1485,9,speaker_057,Male,7,coqui_xtts,1,5,4,5,3,1,3,1
session_014,survey_099,annotator_120,Man,,clip_1927,19,speaker_066,Female,9,elevenlabs,0,1,2,2,2,1,2,4
session_018,survey_184,annotator_083,Woman,,clip_1490,13,speaker_058,Male,2,coqui_xtts,0,2,2,3,1,3,3,3
session_014,survey_099,annotator_120,Man,,clip_0522,20,speaker_061,Female,6,elevenlabs,1,3,2,4,3,2,3,4
session_018,survey_184,annotator_083,Woman,,clip_1666,14,speaker_035,Male,1,coqui_xtts,0,1,1,2,2,2,3,4
session_016,survey_020,annotator_035,Woman,,clip_1432,11,speaker_048,Male,2,coqui_xtts,0,5,3,5,3,4,4,4
session_017,survey_010,annotator_027,Woman,,clip_0689,17,speaker_015,Male,1,chatterbox,0,3,1,1,1,2,2,1
session_016,survey_020,annotator_035,Woman,,clip_1496,12,speaker_058,Male,5,coqui_xtts,0,5,5,5,4,5,5,5
session_018,survey_184,annotator_083,Woman,,clip_1174,16,speaker_011,Male,6,coqui_xtts,0,3,2,4,3,4,4,5
session_017,survey_010,annotator_027,Woman,,clip_0690,18,speaker_015,Male,1,chatterbox,1,4,1,1,1,1,2,2
session_016,survey_020,annotator_035,Woman,,clip_1494,13,speaker_058,Male,4,coqui_xtts,0,4,4,5,2,2,1,1
session_018,survey_184,annotator_083,Woman,,clip_1358,18,speaker_034,Male,1,coqui_xtts,0,3,1,1,1,2,2,2
session_017,survey_010,annotator_027,Woman,,clip_0661,19,speaker_011,Male,3,chatterbox,0,2,1,3,1,1,1,1
session_016,survey_020,annotator_035,Woman,,clip_1433,14,speaker_048,Male,2,coqui_xtts,1,5,1,5,3,2,2,1
session_017,survey_010,annotator_027,Woman,,clip_0609,20,speaker_002,Male,8,chatterbox,0,3,1,2,2,1,2,1
session_016,survey_020,annotator_035,Woman,,clip_1115,15,speaker_003,Male,5,coqui_xtts,0,5,4,5,3,4,4,4
session_015,survey_104,annotator_054,Woman,,clip_0952,20,speaker_057,Male,8,chatterbox,0,2,3,2,2,2,3,3
session_016,survey_020,annotator_035,Woman,,clip_1325,17,speaker_031,Male,3,coqui_xtts,1,5,4,5,4,4,4,4
session_010,survey_220,annotator_118,Man,,clip_0777,10,speaker_030,Male,1,chatterbox,1,4,3,4,2,3,2,4
session_021,survey_080,annotator_123,Man,,clip_0235,3,speaker_030,Male,5,elevenlabs,0,4,3,3,4,4,4,3
session_021,survey_080,annotator_123,Man,,clip_1723,4,speaker_075,Male,2,elevenlabs,0,4,4,3,4,4,3,4
session_021,survey_080,annotator_123,Man,,clip_0067,5,speaker_009,Male,3,elevenlabs,0,4,4,3,4,4,3,3
session_021,survey_080,annotator_123,Man,,clip_1953,6,speaker_019,Male,9,elevenlabs,1,4,4,3,3,4,4,3
session_021,survey_080,annotator_123,Man,,clip_0068,7,speaker_009,Male,3,elevenlabs,1,4,4,3,4,4,3,3
session_021,survey_080,annotator_123,Man,,clip_0269,8,speaker_033,Male,1,elevenlabs,0,4,3,4,4,4,3,4
session_021,survey_080,annotator_123,Man,,clip_1775,9,speaker_035,Male,4,elevenlabs,0,4,3,4,4,4,3,4
session_021,survey_080,annotator_123,Man,,clip_0270,10,speaker_033,Male,1,elevenlabs,1,4,3,4,4,4,4,4
session_021,survey_080,annotator_123,Man,,clip_0021,11,speaker_003,Male,4,elevenlabs,0,4,3,3,3,4,3,4
session_021,survey_080,annotator_123,Man,,clip_0309,12,speaker_037,Male,9,elevenlabs,0,4,4,3,4,4,3,3
session_021,survey_080,annotator_123,Man,,clip_2033,13,speaker_075,Male,2,elevenlabs,1,4,3,3,4,4,4,4
session_021,survey_080,annotator_123,Man,,clip_0230,14,speaker_029,Male,8,elevenlabs,1,4,4,3,3,4,3,4
session_021,survey_080,annotator_123,Man,,clip_0229,15,speaker_029,Male,8,elevenlabs,0,4,4,3,3,4,4,3
session_021,survey_080,annotator_123,Man,,clip_1973,16,speaker_035,Male,4,elevenlabs,1,4,3,3,3,4,4,3
session_021,survey_080,annotator_123,Man,,clip_1908,17,speaker_019,Male,9,elevenlabs,0,4,4,3,3,4,4,3
session_021,survey_080,annotator_123,Man,,clip_0022,18,speaker_003,Male,4,elevenlabs,1,4,3,4,3,4,4,3
session_021,survey_080,annotator_123,Man,,clip_0236,19,speaker_030,Male,5,elevenlabs,1,4,3,4,4,3,4,3
session_021,survey_080,annotator_123,Man,,clip_1879,20,speaker_019,Male,8,elevenlabs,0,4,3,4,4,4,4,4
session_019,survey_150,annotator_118,Man,,clip_1537,20,speaker_069,Female,7,coqui_xtts,1,4,3,2,1,4,4,3
session_027,survey_187,annotator_084,Woman,,clip_1041,1,speaker_076,Female,5,chatterbox,1,2,3,5,3,3,3,4
session_027,survey_187,annotator_084,Woman,,clip_2071,2,speaker_041,Female,3,chatterbox,1,3,4,5,3,3,4,5
session_027,survey_187,annotator_084,Woman,,clip_0845,3,speaker_042,Female,6,chatterbox,1,3,4,5,3,3,4,5
session_027,survey_187,annotator_084,Woman,,clip_1025,4,speaker_072,Female,8,chatterbox,1,4,3,5,4,3,4,4
session_027,survey_187,annotator_084,Woman,,clip_2073,5,speaker_051,Female,8,chatterbox,1,1,2,5,2,1,2,1
session_023,survey_175,annotator_051,Woman,,clip_0536,11,speaker_069,Female,2,elevenlabs,1,5,5,5,5,5,5,5
session_024,survey_017,annotator_150,Woman,,clip_0236,4,speaker_030,Male,5,elevenlabs,1,5,1,5,1,2,2,2
session_027,survey_187,annotator_084,Woman,,clip_1007,6,speaker_069,Female,7,chatterbox,1,5,3,5,2,5,5,5
session_027,survey_187,annotator_084,Woman,,clip_0679,7,speaker_014,Female,7,chatterbox,0,2,2,1,1,3,2,3
session_024,survey_017,annotator_150,Woman,,clip_0264,5,speaker_033,Male,5,elevenlabs,1,5,2,1,1,2,1,1
session_027,survey_187,annotator_084,Woman,,clip_1073,8,speaker_083,Female,3,chatterbox,1,5,5,5,3,4,5,5
session_027,survey_187,annotator_084,Woman,,clip_1040,9,speaker_076,Female,5,chatterbox,0,2,2,1,1,2,2,2
session_027,survey_187,annotator_084,Woman,,clip_1760,10,speaker_071,Female,3,chatterbox,0,1,2,1,1,1,2,2
session_027,survey_187,annotator_084,Woman,,clip_1006,11,speaker_069,Female,7,chatterbox,0,4,3,4,1,4,2,3
session_023,survey_175,annotator_051,Woman,,clip_0139,16,speaker_017,Female,5,elevenlabs,0,4,2,2,3,3,3,3
session_027,survey_187,annotator_084,Woman,,clip_0699,12,speaker_017,Female,6,chatterbox,0,3,2,1,2,2,2,2
session_024,survey_017,annotator_150,Woman,,clip_0089,8,speaker_011,Male,7,elevenlabs,0,4,1,5,1,3,2,2
session_027,survey_187,annotator_084,Woman,,clip_0680,13,speaker_014,Female,7,chatterbox,1,3,2,1,3,2,2,2
session_027,survey_187,annotator_084,Woman,,clip_0700,14,speaker_017,Female,6,chatterbox,1,3,2,1,2,2,2,2
session_026,survey_073,annotator_173,Man,,clip_1225,14,speaker_016,Male,5,coqui_xtts,1,3,1,4,1,3,2,2
session_027,survey_187,annotator_084,Woman,,clip_1743,15,speaker_041,Female,3,chatterbox,0,3,3,3,2,2,2,3
session_027,survey_187,annotator_084,Woman,,clip_1072,16,speaker_083,Female,3,chatterbox,0,5,4,3,3,4,3,3
session_027,survey_187,annotator_084,Woman,,clip_0844,17,speaker_042,Female,6,chatterbox,0,3,2,1,2,2,2,2
session_026,survey_073,annotator_173,Man,,clip_1502,17,speaker_058,Male,9,coqui_xtts,0,3,2,2,1,1,1,1
session_027,survey_187,annotator_084,Woman,,clip_1024,18,speaker_072,Female,8,chatterbox,0,4,3,2,3,3,3,3
session_024,survey_017,annotator_150,Woman,,clip_0204,11,speaker_026,Male,5,elevenlabs,1,5,1,5,1,4,3,4
session_027,survey_187,annotator_084,Woman,,clip_1890,19,speaker_051,Female,8,chatterbox,0,4,3,4,4,4,3,4
session_027,survey_187,annotator_084,Woman,,clip_2101,20,speaker_071,Female,3,chatterbox,1,3,3,4,3,3,3,4
session_030,survey_062,annotator_051,Woman,,clip_0237,1,speaker_030,Male,6,elevenlabs,0,3,2,1,2,2,2,1
session_030,survey_062,annotator_051,Woman,,clip_1678,2,speaker_063,Male,1,elevenlabs,0,4,4,5,4,4,4,4
session_030,survey_062,annotator_051,Woman,,clip_1701,3,speaker_035,Male,2,elevenlabs,0,4,4,4,4,3,4,4
session_029,survey_007,annotator_105,Woman,,clip_1956,4,speaker_020,Female,3,elevenlabs,1,5,5,4,4,4,4,4
session_030,survey_062,annotator_051,Woman,,clip_0238,4,speaker_030,Male,6,elevenlabs,1,5,5,5,5,4,4,5
